c,z,attribute,y,tech,f,techfuel,g,uni,value
Angola,Angola,CapacityPlant,2024,CCGT,Gas,CCGT-Gas,CT_Soyo_TH_AGO,,750.0
Angola,Angola,CapacityPlant,2024,OCGT,Gas,GT-Gas,CT_Malembo_TH_AGO,,105.0
Angola,Angola,CapacityPlant,2024,ICE,Diesel,ICE-Diesel,CT_OffGrid_Diesel_TH_AGO,,372.0
Angola,Angola,CapacityPlant,2024,ICE,Diesel,ICE-Diesel,CT_OnGrid_Diesel_TH_AGO,,344.0
Angola,Angola,CapacityPlant,2024,ICE,Diesel,ICE-Diesel,MCT_Morro_Bento_TH_AGO,,25.0
Angola,Angola,CapacityPlant,2024,ST,Biomass,ST-Biomass,CT_Biocom_TH_AGO,,20.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,AH_Cambambe_C1_HY_AGO,,260.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,AH_Cambambe_C2_HY_AGO,,700.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,AH_Capanda_HY_AGO,,520.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,AH_Lauca_HY_AGO,,2070.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,AH_Gove_HY_AGO,,60.0
Angola,Angola,CapacityPlant,2024,ReservoirHydro,Water,Reservoir,ExistingSmallHydro2012_HY_AGO,,136.0
Angola,Angola,CapacityPlant,2024,ROR,Water,ROR,AH_Matala_HY_AGO,,41.0
Angola,Angola,CapacityPlant,2024,ROR,Water,ROR,ExistingSmallHydro2000_HY_AGO,,16.0
Angola,Angola,CapacityPlant,2024,PV,Solar,PV,CF_Bafia_Farta_PV_AGO,,76.0
Angola,Angola,CapacityPlant,2024,PV,Solar,PV,CF_Biopio_PV_AGO,,145.0
Angola,Angola,CapacityPlant,2024,PV,Solar,PV,CT_PV_Diesel_Hybrid_AGO,,30.0
Angola,Angola,CapacityPlant,2024,PV,Solar,PV,Caraculo_OffGrid_PV_AGO,,25.0
Angola,Angola,CapacityPlant,2025,CCGT,Gas,CCGT-Gas,CT_Soyo_TH_AGO,,750.0
Angola,Angola,CapacityPlant,2025,OCGT,Gas,GT-Gas,CT_Malembo_TH_AGO,,105.0
Angola,Angola,CapacityPlant,2025,ICE,Diesel,ICE-Diesel,CT_OffGrid_Diesel_TH_AGO,,372.0
